8.805	 25.326666666666664	 22.711666666666666	 20.011666666666667	 22.711666666666666	 19.853333333333335	 23.678333333333335	 25.73166666666667	 22.868333333333332
5.166666666666667	 19.65	 22.41	 19.709999999999997	 22.41	 19.551666666666666	 18.001666666666665	 20.055	 22.566666666666666
20.158333333333335	 5.461666666666667	 20.721666666666668	 21.058333333333334	 20.721666666666668	 15.493333333333334	 1.575	 5.005	 20.486666666666668
5.656666666666666	 23.125	 28.521666666666665	 25.821666666666665	 28.521666666666665	 25.663333333333334	 20.086666666666666	 22.93166666666667	 28.678333333333335
5.816666666666666	 21.278333333333332	 22.053333333333335	 19.353333333333335	 22.053333333333335	 19.195	 19.63	 21.683333333333334	 22.209999999999997
22.245	 22.903333333333332	 8.798333333333334	 5.260000000000001	 8.798333333333334	 7.861666666666666	 21.255	 23.308333333333334	 8.955
39.08833333333334	 29.333333333333332	 18.223333333333336	 19.77	 18.223333333333336	 18.985	 31.93166666666667	 29.94333333333333	 16.91166666666667
37.873333333333335	 28.118333333333332	 17.008333333333333	 18.555	 17.008333333333333	 17.77	 30.716666666666665	 28.728333333333335	 15.696666666666665
42.015	 26.015	 23.258333333333333	 24.805	 23.258333333333333	 24.02	 29.498333333333335	 26.625	 21.946666666666665
40.843333333333334	 37.41833333333333	 17.351666666666667	 19.061666666666667	 17.351666666666667	 22.823333333333334	 35.769999999999996	 37.82333333333334	 17.816666666666666
54.501666666666665	 44.21	 33.63666666666667	 35.18333333333333	 33.63666666666667	 34.39833333333333	 47.345	 44.82	 32.325
69.02166666666668	 58.730000000000004	 48.156666666666666	 49.70333333333333	 48.156666666666666	 48.91833333333333	 61.865	 59.34	 46.845
44.434999999999995	 41.27833333333333	 56.175	 56.51166666666666	 56.175	 50.94666666666667	 40.45666666666667	 40.82166666666667	 55.940000000000005
109.05833333333334	 106.29333333333334	 118.4	 119.94666666666667	 118.4	 116.00833333333334	 105.51833333333335	 105.88333333333334	 117.08833333333334
104.445	 101.68	 113.78666666666666	 115.33333333333333	 113.78666666666666	 111.395	 100.905	 101.27	 112.475
62.155	 74.50833333333334	 55.20166666666667	 53.233333333333334	 55.20166666666667	 59.46666666666667	 72.86	 74.91333333333334	 55.666666666666664
65.14	 77.49333333333334	 58.18666666666666	 56.218333333333334	 58.18666666666666	 62.45166666666667	 75.845	 77.89833333333333	 58.651666666666664
65.14	 77.49333333333334	 58.18666666666666	 56.218333333333334	 58.18666666666666	 62.45166666666667	 75.845	 77.89833333333333	 58.651666666666664
37.40833333333333	 54.669999999999995	 59.016666666666666	 56.31666666666667	 59.016666666666666	 56.15833333333333	 53.02166666666667	 55.075	 59.17333333333333
69.78999999999999	 87.05166666666668	 91.39833333333333	 88.69833333333332	 91.39833333333333	 88.53999999999999	 85.40333333333334	 87.45666666666666	 91.555
46.36666666666667	 63.62833333333333	 67.975	 65.275	 67.975	 65.11666666666666	 61.980000000000004	 64.03333333333333	 68.13166666666667
120.265	 120.54833333333333	 135.445	 135.78166666666667	 135.445	 130.21666666666667	 119.72666666666667	 120.09166666666667	 135.21
117.77833333333334	 118.06166666666667	 132.95833333333334	 133.295	 132.95833333333334	 127.73	 117.24	 117.605	 132.72333333333333
26.621666666666666	 38.975	 19.668333333333333	 17.7	 19.668333333333333	 23.933333333333334	 37.32666666666667	 39.38	 20.133333333333333
21.85666666666667	 38.37833333333333	 27.816666666666666	 24.278333333333332	 27.816666666666666	 27.023333333333333	 36.730000000000004	 38.78333333333333	 27.973333333333336
6.886666666666667	 24.355	 29.751666666666665	 27.051666666666666	 29.751666666666665	 26.89333333333333	 21.316666666666666	 24.16166666666667	 29.908333333333335
20.455	 32.096666666666664	 42.55333333333333	 39.85333333333333	 42.55333333333333	 39.695	 28.795	 31.64	 42.71
69.56166666666667	 79.575	 91.66000000000001	 88.96000000000001	 91.66000000000001	 88.80166666666668	 77.97666666666667	 79.11833333333334	 91.81666666666666
6.163333333333333	 23.425	 27.771666666666665	 25.071666666666665	 27.771666666666665	 24.913333333333334	 21.776666666666664	 23.83	 27.928333333333335
25.621666666666666	 20.591666666666665	 1.5916666666666666	 3.52	 1.5916666666666666	 5.996666666666667	 18.94333333333333	 20.996666666666666	 3.175
19.735	 1.8783333333333334	 19.958333333333332	 20.295	 19.958333333333332	 14.729999999999999	 3.3033333333333332	 1.9783333333333333	 19.723333333333336
18.141666666666666	 10.014999999999999	 24.033333333333335	 24.37	 24.033333333333335	 18.805	 6.713333333333334	 9.558333333333334	 23.798333333333336
69.29333333333334	 59.001666666666665	 48.42833333333333	 49.975	 48.42833333333333	 49.190000000000005	 62.13666666666666	 59.611666666666665	 47.11666666666667
37.056666666666665	 34.291666666666664	 46.39833333333333	 47.945	 46.39833333333333	 44.00666666666667	 33.516666666666666	 33.88166666666667	 45.086666666666666
33.65833333333333	 39.086666666666666	 53.983333333333334	 53.056666666666665	 53.983333333333334	 48.755	 38.265	 38.63	 53.748333333333335
